,Year,EVTYPE,State_Code,Property_Damage,Crop_Damage,Fatalities,Injuries,Total_Damage,Weather_Type,State_Name_Upper,State_Name_Lower
4466,2012,URBAN/SML STREAM FLD,MS,0.5,0,0,0,0.5,FLOODS,MISSISSIPPI,Mississippi
4467,2012,WINTER STORM,MS,18,0,0,0,18,COLD WEATHER,MISSISSIPPI,Mississippi
4468,2001,COLD,MO,0,0,2,6,0,COLD WEATHER,MISSOURI,Missouri
4469,2001,EXTREME COLD,MO,5,0,0,15,5,COLD WEATHER,MISSOURI,Missouri
4470,2001,FLASH FLOOD,MO,4060,0,3,2,4060,FLOODS,MISSOURI,Missouri
4471,2001,FLOOD,MO,51.5,0,2,0,51.5,FLOODS,MISSOURI,Missouri
4472,2001,FLOOD/FLASH FLOOD,MO,81,0,0,0,81,FLOODS,MISSOURI,Missouri
4473,2001,GLAZE ICE,MO,0.3,0.5,0,0,0.8,SNOW/ICE,MISSOURI,Missouri
4474,2001,HAIL,MO,800.9,0,0,0,800.9,RAIN/HAIL,MISSOURI,Missouri
4475,2001,HEAVY SNOW,MO,872.42,0.7,0,0,873.12,SNOW/ICE,MISSOURI,Missouri
4476,2001,HIGH WIND,MO,218.5,0,0,0,218.5,SURGE/SURF,MISSOURI,Missouri
4477,2001,ICE STORM,MO,1814.95,0,0,0,1814.95,SNOW/ICE,MISSOURI,Missouri
4478,2001,LIGHTNING,MO,100,0,0,0,100,LIGHTNING,MISSOURI,Missouri
4479,2001,STRONG WIND,MO,22,0,0,0,22,WIND,MISSOURI,Missouri
4480,2001,THUNDERSTORM WIND,MO,688,0,0,1,688,STORMS,MISSOURI,Missouri
4481,2001,TORNADO,MO,6338.71,0,8,271,6338.71,TORNADO,MISSOURI,Missouri
4482,2001,TSTM WIND,MO,2112,0,0,9,2112,STORMS,MISSOURI,Missouri
4483,2001,URBAN/SML STREAM FLD,MO,5,0,0,0,5,FLOODS,MISSOURI,Missouri
4484,2001,WINTER STORM,MO,1082.79,0,0,0,1082.79,COLD WEATHER,MISSOURI,Missouri
4485,2002,FLASH FLOOD,MO,600,0,2,1,600,FLOODS,MISSOURI,Missouri
4486,2002,FLOOD,MO,98,0,0,3,98,FLOODS,MISSOURI,Missouri
4487,2002,GLAZE,MO,50,0,0,0,50,SNOW/ICE,MISSOURI,Missouri
4488,2002,GLAZE/ICE STORM,MO,0,0,0,15,0,SNOW/ICE,MISSOURI,Missouri
4489,2002,HAIL,MO,1740.85,0,0,1,1740.85,RAIN/HAIL,MISSOURI,Missouri
4490,2002,HEAVY RAIN,MO,0,0,1,0,0,RAIN/HAIL,MISSOURI,Missouri
4491,2002,HEAVY SNOW,MO,1006,0,0,0,1006,SNOW/ICE,MISSOURI,Missouri
4492,2002,HIGH WIND,MO,135,0,0,0,135,SURGE/SURF,MISSOURI,Missouri
4493,2002,ICE STORM,MO,25,0,0,0,25,SNOW/ICE,MISSOURI,Missouri
4494,2002,LIGHTNING,MO,5,0,0,0,5,LIGHTNING,MISSOURI,Missouri
4495,2002,STRONG WIND,MO,23,0,0,0,23,WIND,MISSOURI,Missouri
4496,2002,THUNDERSTORM WIND,MO,514.3,0,0,0,514.3,STORMS,MISSOURI,Missouri
4497,2002,THUNDERSTORM WINDS,MO,3,0,0,0,3,STORMS,MISSOURI,Missouri
4498,2002,TORNADO,MO,4325.75,0,22,385,4325.75,TORNADO,MISSOURI,Missouri
4499,2002,TSTM WIND,MO,1409.5,5,0,0,1414.5,STORMS,MISSOURI,Missouri
4500,2002,URBAN/SML STREAM FLD,MO,7,0,0,1,7,FLOODS,MISSOURI,Missouri
4501,2002,WILDFIRE,MO,40,0,0,0,40,HOT/DRY WEATHER,MISSOURI,Missouri
4502,2002,WINTER STORM,MO,6,0,0,0,6,COLD WEATHER,MISSOURI,Missouri
4503,2002,WINTER WEATHER,MO,5,0,0,0,5,COLD WEATHER,MISSOURI,Missouri
4504,2003,FLASH FLOOD,MO,2380,51.3,4,2,2431.3,FLOODS,MISSOURI,Missouri
4505,2003,FLOOD,MO,2245.9,0,3,0,2245.9,FLOODS,MISSOURI,Missouri
4506,2003,HAIL,MO,5893.72,1.8,0,0,5895.52,RAIN/HAIL,MISSOURI,Missouri
4507,2003,HEAVY SNOW,MO,5,0,0,0,5,SNOW/ICE,MISSOURI,Missouri
4508,2003,HIGH WIND,MO,399,0,0,0,399,SURGE/SURF,MISSOURI,Missouri
4509,2003,LIGHTNING,MO,371.5,0,0,0,371.5,LIGHTNING,MISSOURI,Missouri
4510,2003,STRONG WIND,MO,18,0,0,0,18,WIND,MISSOURI,Missouri
4511,2003,THUNDERSTORM WIND,MO,483.5,753,0,0,1236.5,STORMS,MISSOURI,Missouri
4512,2003,THUNDERSTORM WINDS,MO,35,0.4,0,0,35.4,STORMS,MISSOURI,Missouri
4513,2003,TORNADO,MO,19988.34,0,34,346,19988.34,TORNADO,MISSOURI,Missouri
4514,2003,TSTM WIND,MO,2399,5,0,7,2404,STORMS,MISSOURI,Missouri
4515,2003,URBAN/SML STREAM FLD,MO,5,0,0,0,5,FLOODS,MISSOURI,Missouri
4516,2003,WILD/FOREST FIRE,MO,1340,0,0,1,1340,HOT/DRY WEATHER,MISSOURI,Missouri
4517,2003,WILDFIRE,MO,520,0,0,0,520,HOT/DRY WEATHER,MISSOURI,Missouri
4518,2003,WINTER STORM,MO,310,0,0,0,310,COLD WEATHER,MISSOURI,Missouri
4519,2003,WINTER WEATHER,MO,4,0,0,0,4,COLD WEATHER,MISSOURI,Missouri
4520,2004,EXCESSIVE HEAT,MO,0,0,4,0,0,HOT/DRY WEATHER,MISSOURI,Missouri
4521,2004,FLASH FLOOD,MO,10476.5,1190,10,3,11666.5,FLOODS,MISSOURI,Missouri
4522,2004,FLOOD,MO,2800.5,52.5,0,0,2853,FLOODS,MISSOURI,Missouri
4523,2004,FLOOD/FLASH FLOOD,MO,1155,55,0,0,1210,FLOODS,MISSOURI,Missouri
4524,2004,FROST/FREEZE,MO,0,339,0,0,339,COLD WEATHER,MISSOURI,Missouri
4525,2004,HAIL,MO,9444.91,283,0,1,9727.91,RAIN/HAIL,MISSOURI,Missouri
4526,2004,HEAVY RAIN,MO,22,0,0,0,22,RAIN/HAIL,MISSOURI,Missouri
4527,2004,HEAVY SNOW,MO,9.8,0,0,2,9.8,SNOW/ICE,MISSOURI,Missouri
4528,2004,HIGH WIND,MO,176.5,0,0,1,176.5,SURGE/SURF,MISSOURI,Missouri
4529,2004,HIGH WINDS,MO,702,0,0,0,702,SURGE/SURF,MISSOURI,Missouri
4530,2004,LIGHTNING,MO,880.8,0,1,9,880.8,LIGHTNING,MISSOURI,Missouri
4531,2004,RIVER FLOOD,MO,5,5,0,0,10,FLOODS,MISSOURI,Missouri
4532,2004,STRONG WIND,MO,14,0,1,0,14,WIND,MISSOURI,Missouri
4533,2004,THUNDERSTORM WIND,MO,3265.6,1,0,11,3266.6,STORMS,MISSOURI,Missouri
4534,2004,THUNDERSTORM WINDS,MO,9912.45,16.05,0,1,9928.5,STORMS,MISSOURI,Missouri
4535,2004,TORNADO,MO,28363.48,1484,19,480,29847.48,TORNADO,MISSOURI,Missouri
4536,2004,TSTM WIND,MO,6844.01,0,2,49,6844.01,STORMS,MISSOURI,Missouri
4537,2004,TSTM WIND/HAIL,MO,10,0,0,0,10,RAIN/HAIL,MISSOURI,Missouri
4538,2004,URBAN FLOOD,MO,50,0,0,0,50,FLOODS,MISSOURI,Missouri
4539,2004,URBAN/SML STREAM FLD,MO,10,0,0,0,10,FLOODS,MISSOURI,Missouri
4540,2004,WILD/FOREST FIRE,MO,170,0,0,4,170,HOT/DRY WEATHER,MISSOURI,Missouri
4541,2004,WILDFIRE,MO,14,0,0,0,14,HOT/DRY WEATHER,MISSOURI,Missouri
4542,2004,WINTER STORM,MO,500,0,0,0,500,COLD WEATHER,MISSOURI,Missouri
4543,2005,EXCESSIVE HEAT,MO,0,0,2,25,0,HOT/DRY WEATHER,MISSOURI,Missouri
4544,2005,FLASH FLOOD,MO,7778.4,217,16,7,7995.4,FLOODS,MISSOURI,Missouri
4545,2005,FLOOD,MO,7897.26,5947,3,0,13844.26,FLOODS,MISSOURI,Missouri
4546,2005,FROST/FREEZE,MO,0,2.65,0,0,2.65,COLD WEATHER,MISSOURI,Missouri
4547,2005,HAIL,MO,3974.94,198.5,0,2,4173.44,RAIN/HAIL,MISSOURI,Missouri
4548,2005,HEAT,MO,0,0,0,2,0,HOT/DRY WEATHER,MISSOURI,Missouri
4549,2005,HEAVY RAIN,MO,247,0,1,0,247,RAIN/HAIL,MISSOURI,Missouri
4550,2005,HIGH WIND,MO,30,0,0,0,30,SURGE/SURF,MISSOURI,Missouri
4551,2005,LIGHTNING,MO,1157,0,2,8,1157,LIGHTNING,MISSOURI,Missouri
4552,2005,RIVER FLOOD,MO,2.8,27,1,0,29.8,FLOODS,MISSOURI,Missouri
4553,2005,STRONG WIND,MO,23,9,0,0,32,WIND,MISSOURI,Missouri
4554,2005,THUNDERSTORM WIND,MO,4028.65,0,2,6,4028.65,STORMS,MISSOURI,Missouri
4555,2005,THUNDERSTORM WINDS,MO,659.3,2.5,1,0,661.8,STORMS,MISSOURI,Missouri
4556,2005,TORNADO,MO,28424.75,29.5,259,2195,28454.25,TORNADO,MISSOURI,Missouri
4557,2005,TORNADO F1,MO,70,0,0,0,70,TORNADO,MISSOURI,Missouri
4558,2005,TSTM WIND,MO,5249.75,247,0,15,5496.75,STORMS,MISSOURI,Missouri
4559,2006,EXCESSIVE HEAT,MO,0,0,11,157,0,HOT/DRY WEATHER,MISSOURI,Missouri
4560,2006,FLASH FLOOD,MO,6568.51,15,3,5,6583.51,FLOODS,MISSOURI,Missouri
4561,2006,FLOOD,MO,3375.4,965,1,0,4340.4,FLOODS,MISSOURI,Missouri
4562,2006,HAIL,MO,2069.76,2344,0,2,4413.76,RAIN/HAIL,MISSOURI,Missouri
4563,2006,HEAT,MO,0,50,6,55,50,HOT/DRY WEATHER,MISSOURI,Missouri
4564,2006,HEAVY RAIN,MO,31,1,0,0,32,RAIN/HAIL,MISSOURI,Missouri
4565,2006,HIGH WIND,MO,4,0,0,0,4,SURGE/SURF,MISSOURI,Missouri
4566,2006,LIGHTNING,MO,2074,0,5,12,2074,LIGHTNING,MISSOURI,Missouri
4567,2006,RIVER FLOOD,MO,700,2,0,0,702,FLOODS,MISSOURI,Missouri
4568,2006,STRONG WIND,MO,17,0,0,0,17,WIND,MISSOURI,Missouri
4569,2006,THUNDERSTORM WIND,MO,3537.35,5,0,9,3542.35,STORMS,MISSOURI,Missouri
4570,2006,THUNDERSTORM WINDS,MO,2997.1,1157.5,0,9,4154.6,STORMS,MISSOURI,Missouri
4571,2006,THUNDERSTORM WINDSS,MO,17,0,0,0,17,STORMS,MISSOURI,Missouri
4572,2006,TORNADO,MO,9075.48,5,9,110,9080.48,TORNADO,MISSOURI,Missouri
4573,2006,TSTM WIND,MO,3870.5,64.81,1,7,3935.31,STORMS,MISSOURI,Missouri
4574,2006,TSTM WIND/HAIL,MO,23,0,0,0,23,RAIN/HAIL,MISSOURI,Missouri
4575,2006,URBAN/SML STREAM FLD,MO,335,0,1,0,335,FLOODS,MISSOURI,Missouri
4576,2007,DROUGHT,MO,0,8.49,0,0,8.49,HOT/DRY WEATHER,MISSOURI,Missouri
4577,2007,EXCESSIVE HEAT,MO,55,0,136,2405,55,HOT/DRY WEATHER,MISSOURI,Missouri
4578,2007,FLASH FLOOD,MO,3235.05,70,8,9,3305.05,FLOODS,MISSOURI,Missouri
4579,2007,FLOOD,MO,1255.3,1420.21,0,0,2675.51,FLOODS,MISSOURI,Missouri
4580,2007,HAIL,MO,734.87,547,0,0,1281.87,RAIN/HAIL,MISSOURI,Missouri
4581,2007,HEAT,MO,90,25.4,22,356,115.4,HOT/DRY WEATHER,MISSOURI,Missouri
4582,2007,HEAT WAVE,MO,0,0,4,0,0,HOT/DRY WEATHER,MISSOURI,Missouri
4583,2007,HEAVY RAIN,MO,8,0,0,0,8,RAIN/HAIL,MISSOURI,Missouri
4584,2007,LIGHTNING,MO,721,0,2,14,721,LIGHTNING,MISSOURI,Missouri
4585,2007,THUNDERSTORM WIND,MO,1486.1,0,0,1,1486.1,STORMS,MISSOURI,Missouri
4586,2007,THUNDERSTORM WINDS,MO,672.61,30,0,0,702.61,STORMS,MISSOURI,Missouri
4587,2007,TORNADO,MO,3716.64,2.5,0,20,3719.14,TORNADO,MISSOURI,Missouri
4588,2007,TSTM WIND,MO,5638,45,2,111,5683,STORMS,MISSOURI,Missouri
4589,2007,URBAN/SML STREAM FLD,MO,0.05,0,0,0,0.05,FLOODS,MISSOURI,Missouri
4590,2008,DROUGHT,MO,100,21.68,0,0,121.68,HOT/DRY WEATHER,MISSOURI,Missouri
4591,2008,EXCESSIVE HEAT,MO,324,0,33,887,324,HOT/DRY WEATHER,MISSOURI,Missouri
4592,2008,FLASH FLOOD,MO,2239.5,24,1,1,2263.5,FLOODS,MISSOURI,Missouri
4593,2008,FLOOD,MO,382,13,1,0,395,FLOODS,MISSOURI,Missouri
4594,2008,FLOOD/FLASH FLOOD,MO,500,0,0,0,500,FLOODS,MISSOURI,Missouri
4595,2008,HAIL,MO,100.87,5,0,0,105.87,RAIN/HAIL,MISSOURI,Missouri
4596,2008,HEAT,MO,0,400,11,247,400,HOT/DRY WEATHER,MISSOURI,Missouri
4597,2008,HEAVY RAIN,MO,10,0,0,0,10,RAIN/HAIL,MISSOURI,Missouri
4598,2008,LIGHTNING,MO,474,0,8,4,474,LIGHTNING,MISSOURI,Missouri
4599,2008,THUNDERSTORM WIND,MO,1185.9,112,1,29,1297.9,STORMS,MISSOURI,Missouri
4600,2008,THUNDERSTORM WINDS,MO,1643.4,0.5,0,0,1643.9,STORMS,MISSOURI,Missouri
4601,2008,TORNADO,MO,1138.09,0,1,18,1138.09,TORNADO,MISSOURI,Missouri
4602,2008,TSTM WIND,MO,4164.1,2.5,5,43,4166.6,STORMS,MISSOURI,Missouri
4603,2008,TSTM WIND/HAIL,MO,3,0,0,0,3,RAIN/HAIL,MISSOURI,Missouri
4604,2008,URBAN/SML STREAM FLD,MO,25,0,0,0,25,FLOODS,MISSOURI,Missouri
4605,2009,EXCESSIVE HEAT,MO,0,0,4,51,0,HOT/DRY WEATHER,MISSOURI,Missouri
4606,2009,FLASH FLOOD,MO,8263,536.5,6,5,8799.5,FLOODS,MISSOURI,Missouri
4607,2009,FLOOD,MO,1320,517,0,0,1837,FLOODS,MISSOURI,Missouri
4608,2009,FLOOD/RIVER FLOOD,MO,500,0,1,0,500,FLOODS,MISSOURI,Missouri
4609,2009,HAIL,MO,758.1,5,0,0,763.1,RAIN/HAIL,MISSOURI,Missouri
4610,2009,HEAVY RAIN,MO,0.01,0,0,0,0.01,RAIN/HAIL,MISSOURI,Missouri
4611,2009,HIGH WIND,MO,34.6,10,0,1,44.6,SURGE/SURF,MISSOURI,Missouri
4612,2009,LIGHTNING,MO,808.2,2,0,0,810.2,LIGHTNING,MISSOURI,Missouri
4613,2009,STRONG WIND,MO,15,0,0,0,15,WIND,MISSOURI,Missouri
4614,2009,THUNDERSTORM WIND,MO,340,0,0,0,340,STORMS,MISSOURI,Missouri
4615,2009,THUNDERSTORM WINDS,MO,1606.5,10,0,0,1616.5,STORMS,MISSOURI,Missouri
4616,2009,TORNADO,MO,4046.59,15,0,21,4061.59,TORNADO,MISSOURI,Missouri
4617,2009,TROPICAL STORM,MO,150,0,0,2,150,STORMS,MISSOURI,Missouri
4618,2009,TSTM WIND,MO,1700,8,0,1,1708,STORMS,MISSOURI,Missouri
4619,2009,TSTM WIND/HAIL,MO,3,0,0,0,3,RAIN/HAIL,MISSOURI,Missouri
4620,2010,DROUGHT,MO,0,665,0,0,665,HOT/DRY WEATHER,MISSOURI,Missouri
4621,2010,FLASH FLOOD,MO,924,0,10,0,924,FLOODS,MISSOURI,Missouri
4622,2010,FLOOD,MO,1060,0,3,1,1060,FLOODS,MISSOURI,Missouri
4623,2010,HAIL,MO,631.21,0,0,0,631.21,RAIN/HAIL,MISSOURI,Missouri
4624,2010,HEAVY SNOW,MO,501,0,0,0,501,SNOW/ICE,MISSOURI,Missouri
4625,2010,HIGH WIND,MO,10,0,0,0,10,SURGE/SURF,MISSOURI,Missouri
4626,2010,HIGH WINDS,MO,75,0,0,7,75,SURGE/SURF,MISSOURI,Missouri
4627,2010,LIGHTNING,MO,6,0,3,15,6,LIGHTNING,MISSOURI,Missouri
4628,2010,STRONG WIND,MO,1,0,0,0,1,WIND,MISSOURI,Missouri
4629,2010,THUNDERSTORM WIND,MO,1248,0,0,0,1248,STORMS,MISSOURI,Missouri
4630,2010,THUNDERSTORM WINDS,MO,58.5,0,0,0,58.5,STORMS,MISSOURI,Missouri
4631,2010,TORNADO,MO,6621.78,0,8,84,6621.78,TORNADO,MISSOURI,Missouri
4632,2010,TSTM WIND,MO,1510,0,0,6,1510,STORMS,MISSOURI,Missouri
4633,2011,FLASH FLOOD,MO,4570,150,9,1,4720,FLOODS,MISSOURI,Missouri
4634,2011,FLOOD,MO,40,0,0,0,40,FLOODS,MISSOURI,Missouri
4635,2011,FLOOD/FLASH FLOOD,MO,500,0,0,0,500,FLOODS,MISSOURI,Missouri
4636,2011,HAIL,MO,68.16,0,0,0,68.16,RAIN/HAIL,MISSOURI,Missouri
4637,2011,HEAVY SNOW,MO,6,0,0,0,6,SNOW/ICE,MISSOURI,Missouri
4638,2011,HIGH WIND,MO,102.4,0,0,0,102.4,SURGE/SURF,MISSOURI,Missouri
4639,2011,ICE STORM,MO,4235,0,0,0,4235,SNOW/ICE,MISSOURI,Missouri
4640,2011,LIGHTNING,MO,10,0,0,0,10,LIGHTNING,MISSOURI,Missouri
4641,2011,RIVER FLOOD,MO,50,50,0,0,100,FLOODS,MISSOURI,Missouri
4642,2011,STRONG WIND,MO,1,0,0,0,1,WIND,MISSOURI,Missouri
4643,2011,THUNDERSTORM WIND,MO,218.1,0,0,0,218.1,STORMS,MISSOURI,Missouri
4644,2011,THUNDERSTORM WINDS,MO,8.5,0,0,0,8.5,STORMS,MISSOURI,Missouri
4645,2011,TORNADO,MO,8970.2,750,10,178,9720.2,TORNADO,MISSOURI,Missouri
4646,2011,TSTM WIND,MO,806,0,0,4,806,STORMS,MISSOURI,Missouri
4647,2011,WILDFIRE,MO,28,0,0,0,28,HOT/DRY WEATHER,MISSOURI,Missouri
4648,2011,WINTER STORM,MO,300,0,0,0,300,COLD WEATHER,MISSOURI,Missouri
4649,2012,EXTREME COLD,MO,125,105,2,0,230,COLD WEATHER,MISSOURI,Missouri
4650,2012,FLASH FLOOD,MO,36,0,0,0,36,FLOODS,MISSOURI,Missouri
4651,2012,FLOOD,MO,180,0,1,0,180,FLOODS,MISSOURI,Missouri
4652,2012,HEAVY SNOW,MO,450,0,0,0,450,SNOW/ICE,MISSOURI,Missouri
4653,2012,HIGH WIND,MO,1,0,0,0,1,SURGE/SURF,MISSOURI,Missouri
4654,2012,ICE STORM,MO,727.5,3.5,0,0,731,SNOW/ICE,MISSOURI,Missouri
4655,2012,LIGHTNING,MO,510,0,0,0,510,LIGHTNING,MISSOURI,Missouri
4656,2012,STRONG WIND,MO,8,0,0,0,8,WIND,MISSOURI,Missouri
4657,2012,THUNDERSTORM WIND,MO,213,0,0,0,213,STORMS,MISSOURI,Missouri
4658,2012,TORNADO,MO,11150.06,0,18,222,11150.06,TORNADO,MISSOURI,Missouri
4659,2012,TSTM WIND,MO,82.5,0,0,1,82.5,STORMS,MISSOURI,Missouri
4660,2012,URBAN/SML STREAM FLD,MO,6,0,0,0,6,FLOODS,MISSOURI,Missouri
4661,2012,WINTER STORM,MO,2,0,2,0,2,COLD WEATHER,MISSOURI,Missouri
4662,2001,AVALANCE,MT,0,0,1,0,0,AVALANCHE,MONTANA,Montana
4663,2001,AVALANCHE,MT,0,0,5,1,0,AVALANCHE,MONTANA,Montana
4664,2001,BLIZZARD,MT,50,0,0,0,50,BLIZZARDS,MONTANA,Montana
4665,2001,EXTREME COLD,MT,0,0,1,0,0,COLD WEATHER,MONTANA,Montana
4666,2001,EXTREME WINDCHILL,MT,0,0,1,0,0,COLD WEATHER,MONTANA,Montana
4667,2001,FREEZING FOG,MT,142,0,0,0,142,FOG,MONTANA,Montana
4668,2001,FREEZING RAIN,MT,200,0,0,0,200,RAIN/HAIL,MONTANA,Montana
4669,2001,HEAVY SNOW,MT,110,0,0,0,110,SNOW/ICE,MONTANA,Montana
4670,2001,HIGH WIND,MT,549,0,2,5,549,SURGE/SURF,MONTANA,Montana
4671,2001,ICE JAM,MT,5,0,0,0,5,SNOW/ICE,MONTANA,Montana
4672,2001,MUD SLIDES URBAN FLOODING,MT,5,0,0,0,5,FLOODS,MONTANA,Montana
4673,2001,TSTM WIND,MT,30,0,0,0,30,STORMS,MONTANA,Montana
4674,2001,WINTER STORM,MT,3,0,0,0,3,COLD WEATHER,MONTANA,Montana
4675,2001,WINTER WEATHER/MIX,MT,0,0,1,9,0,COLD WEATHER,MONTANA,Montana
4676,2002,AVALANCHE,MT,0,0,0,1,0,AVALANCHE,MONTANA,Montana
4677,2002,BLIZZARD,MT,0,0,2,5,0,BLIZZARDS,MONTANA,Montana
4678,2002,EXTREME COLD,MT,1.4,0,0,0,1.4,COLD WEATHER,MONTANA,Montana
4679,2002,EXTREME COLD/WIND CHILL,MT,0,0,1,0,0,COLD WEATHER,MONTANA,Montana
4680,2002,EXTREME WINDCHILL,MT,0,0,1,0,0,COLD WEATHER,MONTANA,Montana
4681,2002,FLOOD,MT,743.4,0,0,0,743.4,FLOODS,MONTANA,Montana
4682,2002,FLOODING,MT,50,0,0,0,50,FLOODS,MONTANA,Montana
4683,2002,GROUND BLIZZARD,MT,50,0,0,0,50,BLIZZARDS,MONTANA,Montana
4684,2002,HEAVY SNOW,MT,100,0,1,0,100,SNOW/ICE,MONTANA,Montana
4685,2002,HIGH WIND,MT,162,0,0,0,162,SURGE/SURF,MONTANA,Montana
4686,2002,STRONG WIND,MT,40,25,0,0,65,WIND,MONTANA,Montana
4687,2002,URBAN FLOODING,MT,50,0,0,0,50,FLOODS,MONTANA,Montana
4688,2002,WINTER STORM,MT,55,0,0,0,55,COLD WEATHER,MONTANA,Montana
4689,2002,WINTER WEATHER,MT,0,0,3,1,0,COLD WEATHER,MONTANA,Montana
4690,2003,BLIZZARD,MT,1.5,0,0,0,1.5,BLIZZARDS,MONTANA,Montana
4691,2003,DUST STORM/HIGH WINDS,MT,50,500,0,0,550,SURGE/SURF,MONTANA,Montana
4692,2003,FLASH FLOOD,MT,115,0,0,0,115,FLOODS,MONTANA,Montana
4693,2003,FLOOD,MT,1206.5,0,0,0,1206.5,FLOODS,MONTANA,Montana
4694,2003,HEAVY SNOW,MT,60,0,0,1,60,SNOW/ICE,MONTANA,Montana
4695,2003,HIGH WIND,MT,28,0,0,1,28,SURGE/SURF,MONTANA,Montana
4696,2003,HIGH WINDS,MT,0,0,0,2,0,SURGE/SURF,MONTANA,Montana
4697,2003,ICE JAM FLOODING,MT,5,5,0,0,10,SNOW/ICE,MONTANA,Montana
4698,2003,STRONG WIND,MT,2,0,0,0,2,WIND,MONTANA,Montana
4699,2003,THUNDERSTORM WIND,MT,3,0,0,0,3,STORMS,MONTANA,Montana
4700,2003,TORNADO,MT,25.25,0,0,0,25.25,TORNADO,MONTANA,Montana
4701,2003,TSTM WIND,MT,25,0,0,1,25,STORMS,MONTANA,Montana
4702,2003,URBAN FLOODING,MT,500,0,0,0,500,FLOODS,MONTANA,Montana
4703,2003,URBAN/SML STREAM FLD,MT,75,0,0,0,75,FLOODS,MONTANA,Montana
4704,2003,WINTER STORM,MT,20,0,0,0,20,COLD WEATHER,MONTANA,Montana
4705,2004,BLIZZARD,MT,100,0,0,0,100,BLIZZARDS,MONTANA,Montana
4706,2004,FLOOD,MT,80,0,0,0,80,FLOODS,MONTANA,Montana
4707,2004,HAIL,MT,5,0,0,0,5,RAIN/HAIL,MONTANA,Montana
4708,2004,HEAVY SNOW,MT,106.2,0,0,0,106.2,SNOW/ICE,MONTANA,Montana
4709,2004,HEAVY SNOW/WINTER STORM,MT,500,0,0,0,500,COLD WEATHER,MONTANA,Montana
4710,2004,HIGH WIND,MT,885.3,0,0,3,885.3,SURGE/SURF,MONTANA,Montana
4711,2004,LIGHTNING,MT,0,0,0,1,0,LIGHTNING,MONTANA,Montana
4712,2004,STRONG WIND,MT,35,0,0,0,35,WIND,MONTANA,Montana
4713,2004,THUNDERSTORM WIND,MT,11,0,0,0,11,STORMS,MONTANA,Montana
4714,2004,TORNADO,MT,800,0,0,1,800,TORNADO,MONTANA,Montana
4715,2004,TSTM WIND,MT,100,0,0,0,100,STORMS,MONTANA,Montana
4716,2004,WILDFIRE,MT,75,0,0,0,75,HOT/DRY WEATHER,MONTANA,Montana
4717,2005,DROUGHT,MT,0,990,0,0,990,HOT/DRY WEATHER,MONTANA,Montana
4718,2005,DUST DEVIL,MT,1,0,0,0,1,WIND,MONTANA,Montana
4719,2005,FLASH FLOOD,MT,218,0,1,0,218,FLOODS,MONTANA,Montana
4720,2005,FLOOD,MT,2181.35,0,2,0,2181.35,FLOODS,MONTANA,Montana
4721,2005,HAIL,MT,1260,0,0,0,1260,RAIN/HAIL,MONTANA,Montana
4722,2005,HEAVY SNOW,MT,200,0,0,0,200,SNOW/ICE,MONTANA,Montana
4723,2005,HIGH WIND,MT,336.5,108,0,4,444.5,SURGE/SURF,MONTANA,Montana
4724,2005,LIGHTNING,MT,800,0,1,5,800,LIGHTNING,MONTANA,Montana
4725,2005,THUNDERSTORM WINDS,MT,4970,0,0,0,4970,STORMS,MONTANA,Montana
4726,2005,TORNADO,MT,1490.56,0,0,0,1490.56,TORNADO,MONTANA,Montana
4727,2005,TSTM WIND,MT,207,0,0,2,207,STORMS,MONTANA,Montana
4728,2005,URBAN/SML STREAM FLD,MT,0,0,1,0,0,FLOODS,MONTANA,Montana
4729,2005,WILD/FOREST FIRE,MT,55,0,0,0,55,HOT/DRY WEATHER,MONTANA,Montana
4730,2005,WINTER STORM,MT,3,0,0,0,3,COLD WEATHER,MONTANA,Montana
4731,2006,FLASH FLOOD,MT,1537.7,275,0,0,1812.7,FLOODS,MONTANA,Montana
4732,2006,FLOOD,MT,1321,0,3,0,1321,FLOODS,MONTANA,Montana
4733,2006,HAIL,MT,2352.2,2157,0,0,4509.2,RAIN/HAIL,MONTANA,Montana
4734,2006,HEAVY RAIN,MT,2,0,0,0,2,RAIN/HAIL,MONTANA,Montana
4735,2006,HEAVY SNOW,MT,1111,0,0,0,1111,SNOW/ICE,MONTANA,Montana
4736,2006,HIGH WIND,MT,0,0,0,1,0,SURGE/SURF,MONTANA,Montana
4737,2006,HIGH WINDS,MT,500,0,0,0,500,SURGE/SURF,MONTANA,Montana
4738,2006,LIGHTNING,MT,90,0,4,4,90,LIGHTNING,MONTANA,Montana
4739,2006,MICROBURST,MT,5,0,0,0,5,WIND,MONTANA,Montana
4740,2006,THUNDERSTORM WIND,MT,530.5,0,1,3,530.5,STORMS,MONTANA,Montana
4741,2006,THUNDERSTORM WINDS,MT,1042,1560,0,0,2602,STORMS,MONTANA,Montana
4742,2006,TORNADO,MT,3095.53,50,0,2,3145.53,TORNADO,MONTANA,Montana
4743,2006,TSTM WIND,MT,1057,10,0,3,1067,STORMS,MONTANA,Montana
4744,2006,TSTM WIND/HAIL,MT,19,2,0,0,21,RAIN/HAIL,MONTANA,Montana
4745,2006,URBAN FLOODING,MT,500,50,0,0,550,FLOODS,MONTANA,Montana
4746,2006,WINTER STORM,MT,3.2,0,0,0,3.2,COLD WEATHER,MONTANA,Montana
